Date,index,hydro_generation_(mw),solar_generation_(mu),"thermal_lignite_gas,_naptha_&_diesel_generation_(mw)",wind_generation_(mu),Year,tavg,tmin,tmax,prcp,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September
2018-01-01,0,203.0,60.080000000000005,110.0,60.0,2018,22.2,16.6,28.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,1,203.0,60.080000000000005,110.0,60.0,2018,26.2,22.1,30.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,2,203.0,60.080000000000005,110.0,60.0,2018,22.2,16.6,28.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,3,203.0,60.080000000000005,110.0,60.0,2018,26.2,22.1,30.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,4,203.0,60.080000000000005,110.0,60.0,2018,22.2,16.6,28.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,5,203.0,60.080000000000005,110.0,60.0,2018,26.2,22.1,30.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,6,203.0,60.080000000000005,110.0,60.0,2018,22.2,16.6,28.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,7,203.0,60.080000000000005,110.0,60.0,2018,26.2,22.1,30.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,8,203.0,60.080000000000005,110.0,60.0,2018,25.1,15.5,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,9,203.0,60.080000000000005,110.0,60.0,2018,25.1,15.5,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,10,203.0,60.080000000000005,110.0,60.0,2018,25.1,15.5,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-01,11,203.0,60.080000000000005,110.0,60.0,2018,25.1,15.5,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,12,209.0,58.1,114.0,49.0,2018,22.1,17.8,28.9,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,13,209.0,58.1,114.0,49.0,2018,26.2,21.2,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,14,209.0,58.1,114.0,49.0,2018,22.1,17.8,28.9,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,15,209.0,58.1,114.0,49.0,2018,26.2,21.2,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,16,209.0,58.1,114.0,49.0,2018,22.1,17.8,28.9,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,17,209.0,58.1,114.0,49.0,2018,26.2,21.2,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,18,209.0,58.1,114.0,49.0,2018,22.1,17.8,28.9,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,19,209.0,58.1,114.0,49.0,2018,26.2,21.2,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,20,209.0,58.1,114.0,49.0,2018,24.0,14.1,28.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,21,209.0,58.1,114.0,49.0,2018,24.0,14.1,28.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,22,209.0,58.1,114.0,49.0,2018,24.0,14.1,28.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-02,23,209.0,58.1,114.0,49.0,2018,24.0,14.1,28.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,24,222.0,56.709999999999994,119.0,49.0,2018,22.2,18.4,29.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,25,222.0,56.709999999999994,119.0,49.0,2018,26.3,22.0,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,26,222.0,56.709999999999994,119.0,49.0,2018,22.2,18.4,29.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,27,222.0,56.709999999999994,119.0,49.0,2018,26.3,22.0,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,28,222.0,56.709999999999994,119.0,49.0,2018,22.2,18.4,29.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,29,222.0,56.709999999999994,119.0,49.0,2018,26.3,22.0,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,30,222.0,56.709999999999994,119.0,49.0,2018,22.2,18.4,29.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,31,222.0,56.709999999999994,119.0,49.0,2018,26.3,22.0,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,32,222.0,56.709999999999994,119.0,49.0,2018,24.8,16.4,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,33,222.0,56.709999999999994,119.0,49.0,2018,24.8,16.4,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,34,222.0,56.709999999999994,119.0,49.0,2018,24.8,16.4,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-03,35,222.0,56.709999999999994,119.0,49.0,2018,24.8,16.4,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,36,226.0,57.33000000000001,118.0,51.0,2018,21.6,17.0,27.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,37,226.0,57.33000000000001,118.0,51.0,2018,25.6,22.0,30.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,38,226.0,57.33000000000001,118.0,51.0,2018,21.6,17.0,27.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,39,226.0,57.33000000000001,118.0,51.0,2018,25.6,22.0,30.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,40,226.0,57.33000000000001,118.0,51.0,2018,21.6,17.0,27.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,41,226.0,57.33000000000001,118.0,51.0,2018,25.6,22.0,30.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,42,226.0,57.33000000000001,118.0,51.0,2018,21.6,17.0,27.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,43,226.0,57.33000000000001,118.0,51.0,2018,25.6,22.0,30.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,44,226.0,57.33000000000001,118.0,51.0,2018,25.2,16.4,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,45,226.0,57.33000000000001,118.0,51.0,2018,25.2,16.4,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,46,226.0,57.33000000000001,118.0,51.0,2018,25.2,16.4,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-04,47,226.0,57.33000000000001,118.0,51.0,2018,25.2,16.4,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,48,230.0,56.330000000000005,119.0,41.0,2018,20.7,15.5,28.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,49,230.0,56.330000000000005,119.0,41.0,2018,24.7,18.7,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,50,230.0,56.330000000000005,119.0,41.0,2018,20.7,15.5,28.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,51,230.0,56.330000000000005,119.0,41.0,2018,24.7,18.7,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,52,230.0,56.330000000000005,119.0,41.0,2018,20.7,15.5,28.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,53,230.0,56.330000000000005,119.0,41.0,2018,24.7,18.7,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,54,230.0,56.330000000000005,119.0,41.0,2018,20.7,15.5,28.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,55,230.0,56.330000000000005,119.0,41.0,2018,24.7,18.7,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,56,230.0,56.330000000000005,119.0,41.0,2018,25.2,16.8,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,57,230.0,56.330000000000005,119.0,41.0,2018,25.2,16.8,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,58,230.0,56.330000000000005,119.0,41.0,2018,25.2,16.8,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-05,59,230.0,56.330000000000005,119.0,41.0,2018,25.2,16.8,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,60,207.0,58.290000000000006,120.0,37.0,2018,20.4,15.2,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,61,207.0,58.290000000000006,120.0,37.0,2018,24.2,18.2,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,62,207.0,58.290000000000006,120.0,37.0,2018,20.4,15.2,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,63,207.0,58.290000000000006,120.0,37.0,2018,24.2,18.2,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,64,207.0,58.290000000000006,120.0,37.0,2018,20.4,15.2,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,65,207.0,58.290000000000006,120.0,37.0,2018,24.2,18.2,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,66,207.0,58.290000000000006,120.0,37.0,2018,20.4,15.2,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,67,207.0,58.290000000000006,120.0,37.0,2018,24.2,18.2,30.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,68,207.0,58.290000000000006,120.0,37.0,2018,23.3,13.8,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,69,207.0,58.290000000000006,120.0,37.0,2018,23.3,13.8,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,70,207.0,58.290000000000006,120.0,37.0,2018,23.3,13.8,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-07,71,207.0,58.290000000000006,120.0,37.0,2018,23.3,13.8,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,72,184.0,59.39,116.0,45.0,2018,20.1,14.8,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,73,184.0,59.39,116.0,45.0,2018,25.3,17.6,29.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,74,184.0,59.39,116.0,45.0,2018,20.1,14.8,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,75,184.0,59.39,116.0,45.0,2018,25.3,17.6,29.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,76,184.0,59.39,116.0,45.0,2018,20.1,14.8,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,77,184.0,59.39,116.0,45.0,2018,25.3,17.6,29.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,78,184.0,59.39,116.0,45.0,2018,20.1,14.8,27.2,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,79,184.0,59.39,116.0,45.0,2018,25.3,17.6,29.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,80,184.0,59.39,116.0,45.0,2018,23.7,13.6,28.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,81,184.0,59.39,116.0,45.0,2018,23.7,13.6,28.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,82,184.0,59.39,116.0,45.0,2018,23.7,13.6,28.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-08,83,184.0,59.39,116.0,45.0,2018,23.7,13.6,28.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,84,217.0,58.57,116.0,69.0,2018,21.2,15.5,26.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,85,217.0,58.57,116.0,69.0,2018,25.9,22.5,29.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,86,217.0,58.57,116.0,69.0,2018,21.2,15.5,26.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,87,217.0,58.57,116.0,69.0,2018,25.9,22.5,29.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,88,217.0,58.57,116.0,69.0,2018,21.2,15.5,26.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,89,217.0,58.57,116.0,69.0,2018,25.9,22.5,29.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,90,217.0,58.57,116.0,69.0,2018,21.2,15.5,26.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,91,217.0,58.57,116.0,69.0,2018,25.9,22.5,29.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,92,217.0,58.57,116.0,69.0,2018,25.4,16.6,30.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,93,217.0,58.57,116.0,69.0,2018,25.4,16.6,30.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,94,217.0,58.57,116.0,69.0,2018,25.4,16.6,30.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-09,95,217.0,58.57,116.0,69.0,2018,25.4,16.6,30.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,96,211.0,54.77,116.0,93.0,2018,22.8,17.3,28.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,97,211.0,54.77,116.0,93.0,2018,26.6,23.8,31.0,7.1,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,98,211.0,54.77,116.0,93.0,2018,22.8,17.3,28.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,99,211.0,54.77,116.0,93.0,2018,26.6,23.8,31.0,7.1,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,100,211.0,54.77,116.0,93.0,2018,22.8,17.3,28.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,101,211.0,54.77,116.0,93.0,2018,26.6,23.8,31.0,7.1,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,102,211.0,54.77,116.0,93.0,2018,22.8,17.3,28.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,103,211.0,54.77,116.0,93.0,2018,26.6,23.8,31.0,7.1,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,104,211.0,54.77,116.0,93.0,2018,27.9,19.4,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,105,211.0,54.77,116.0,93.0,2018,27.9,19.4,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,106,211.0,54.77,116.0,93.0,2018,27.9,19.4,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-11,107,211.0,54.77,116.0,93.0,2018,27.9,19.4,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,108,240.0,58.01,116.0,70.0,2018,23.0,18.7,29.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,109,240.0,58.01,116.0,70.0,2018,26.4,21.7,32.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,110,240.0,58.01,116.0,70.0,2018,23.0,18.7,29.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,111,240.0,58.01,116.0,70.0,2018,26.4,21.7,32.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,112,240.0,58.01,116.0,70.0,2018,23.0,18.7,29.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,113,240.0,58.01,116.0,70.0,2018,26.4,21.7,32.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,114,240.0,58.01,116.0,70.0,2018,23.0,18.7,29.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,115,240.0,58.01,116.0,70.0,2018,26.4,21.7,32.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,116,240.0,58.01,116.0,70.0,2018,28.3,20.2,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,117,240.0,58.01,116.0,70.0,2018,28.3,20.2,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,118,240.0,58.01,116.0,70.0,2018,28.3,20.2,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-12,119,240.0,58.01,116.0,70.0,2018,28.3,20.2,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,120,247.0,54.84,116.0,57.0,2018,23.4,17.6,29.8,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,121,247.0,54.84,116.0,57.0,2018,25.7,21.1,31.8,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,122,247.0,54.84,116.0,57.0,2018,13.6,5.5,23.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,123,247.0,54.84,116.0,57.0,2018,23.4,17.6,29.8,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,124,247.0,54.84,116.0,57.0,2018,25.7,21.1,31.8,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,125,247.0,54.84,116.0,57.0,2018,13.6,5.5,23.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,126,247.0,54.84,116.0,57.0,2018,23.4,17.6,29.8,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,127,247.0,54.84,116.0,57.0,2018,25.7,21.1,31.8,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,128,247.0,54.84,116.0,57.0,2018,13.6,5.5,23.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,129,247.0,54.84,116.0,57.0,2018,23.4,17.6,29.8,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,130,247.0,54.84,116.0,57.0,2018,25.7,21.1,31.8,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,131,247.0,54.84,116.0,57.0,2018,13.6,5.5,23.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,132,247.0,54.84,116.0,57.0,2018,28.2,20.0,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,133,247.0,54.84,116.0,57.0,2018,28.2,20.0,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,134,247.0,54.84,116.0,57.0,2018,28.2,20.0,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-13,135,247.0,54.84,116.0,57.0,2018,28.2,20.0,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,136,229.0,56.6,116.0,58.0,2018,23.3,16.3,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,137,229.0,56.6,116.0,58.0,2018,25.7,20.7,30.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,138,229.0,56.6,116.0,58.0,2018,14.0,5.7,24.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,139,229.0,56.6,116.0,58.0,2018,23.3,16.3,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,140,229.0,56.6,116.0,58.0,2018,25.7,20.7,30.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,141,229.0,56.6,116.0,58.0,2018,14.0,5.7,24.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,142,229.0,56.6,116.0,58.0,2018,23.3,16.3,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,143,229.0,56.6,116.0,58.0,2018,25.7,20.7,30.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,144,229.0,56.6,116.0,58.0,2018,14.0,5.7,24.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,145,229.0,56.6,116.0,58.0,2018,23.3,16.3,31.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,146,229.0,56.6,116.0,58.0,2018,25.7,20.7,30.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,147,229.0,56.6,116.0,58.0,2018,14.0,5.7,24.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,148,229.0,56.6,116.0,58.0,2018,28.3,21.8,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,149,229.0,56.6,116.0,58.0,2018,28.3,21.8,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,150,229.0,56.6,116.0,58.0,2018,28.3,21.8,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-14,151,229.0,56.6,116.0,58.0,2018,28.3,21.8,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,152,212.0,60.93,110.0,56.0,2018,22.3,16.3,30.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,153,212.0,60.93,110.0,56.0,2018,26.3,21.2,32.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,154,212.0,60.93,110.0,56.0,2018,14.7,6.4,25.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,155,212.0,60.93,110.0,56.0,2018,22.3,16.3,30.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,156,212.0,60.93,110.0,56.0,2018,26.3,21.2,32.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,157,212.0,60.93,110.0,56.0,2018,14.7,6.4,25.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,158,212.0,60.93,110.0,56.0,2018,22.3,16.3,30.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,159,212.0,60.93,110.0,56.0,2018,26.3,21.2,32.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,160,212.0,60.93,110.0,56.0,2018,14.7,6.4,25.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,161,212.0,60.93,110.0,56.0,2018,22.3,16.3,30.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,162,212.0,60.93,110.0,56.0,2018,26.3,21.2,32.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,163,212.0,60.93,110.0,56.0,2018,14.7,6.4,25.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,164,212.0,60.93,110.0,56.0,2018,29.0,21.0,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,165,212.0,60.93,110.0,56.0,2018,29.0,21.0,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,166,212.0,60.93,110.0,56.0,2018,29.0,21.0,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-15,167,212.0,60.93,110.0,56.0,2018,29.0,21.0,34.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,168,231.0,58.8,110.0,73.0,2018,22.8,17.1,30.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,169,231.0,58.8,110.0,73.0,2018,26.0,21.0,31.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,170,231.0,58.8,110.0,73.0,2018,16.1,9.1,24.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,171,231.0,58.8,110.0,73.0,2018,22.8,17.1,30.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,172,231.0,58.8,110.0,73.0,2018,26.0,21.0,31.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,173,231.0,58.8,110.0,73.0,2018,16.1,9.1,24.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,174,231.0,58.8,110.0,73.0,2018,22.8,17.1,30.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,175,231.0,58.8,110.0,73.0,2018,26.0,21.0,31.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,176,231.0,58.8,110.0,73.0,2018,16.1,9.1,24.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,177,231.0,58.8,110.0,73.0,2018,22.8,17.1,30.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,178,231.0,58.8,110.0,73.0,2018,26.0,21.0,31.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,179,231.0,58.8,110.0,73.0,2018,16.1,9.1,24.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,180,231.0,58.8,110.0,73.0,2018,29.5,21.3,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,181,231.0,58.8,110.0,73.0,2018,29.5,21.3,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,182,231.0,58.8,110.0,73.0,2018,29.5,21.3,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-16,183,231.0,58.8,110.0,73.0,2018,29.5,21.3,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,184,248.0,59.910000000000004,119.0,48.0,2018,21.8,16.8,29.9,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,185,248.0,59.910000000000004,119.0,48.0,2018,25.2,21.0,30.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,186,248.0,59.910000000000004,119.0,48.0,2018,13.6,5.6,25.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,187,248.0,59.910000000000004,119.0,48.0,2018,21.8,16.8,29.9,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,188,248.0,59.910000000000004,119.0,48.0,2018,25.2,21.0,30.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,189,248.0,59.910000000000004,119.0,48.0,2018,13.6,5.6,25.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,190,248.0,59.910000000000004,119.0,48.0,2018,21.8,16.8,29.9,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,191,248.0,59.910000000000004,119.0,48.0,2018,25.2,21.0,30.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,192,248.0,59.910000000000004,119.0,48.0,2018,13.6,5.6,25.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,193,248.0,59.910000000000004,119.0,48.0,2018,21.8,16.8,29.9,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,194,248.0,59.910000000000004,119.0,48.0,2018,25.2,21.0,30.4,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,195,248.0,59.910000000000004,119.0,48.0,2018,13.6,5.6,25.5,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,196,248.0,59.910000000000004,119.0,48.0,2018,28.7,19.7,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,197,248.0,59.910000000000004,119.0,48.0,2018,28.7,19.7,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,198,248.0,59.910000000000004,119.0,48.0,2018,28.7,19.7,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-17,199,248.0,59.910000000000004,119.0,48.0,2018,28.7,19.7,33.0,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-18,200,235.0,60.54,125.0,52.0,2018,21.2,15.3,28.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-18,201,235.0,60.54,125.0,52.0,2018,24.8,18.7,30.3,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-18,202,235.0,60.54,125.0,52.0,2018,16.1,7.0,26.7,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-18,203,235.0,60.54,125.0,52.0,2018,21.2,15.3,28.6,0.0,False,False,False,True,False,False,False,False,False,False,False
2018-01-18,204,235.0,60.54,125.0,52.0,2018,24.8,18.7,30.3,0.0,False,False,False,True,False,False,False,False,False,False,False
